"Site","BUFF_DIST","LC_class20","LC_class33","LC_class34","LC_class50","LC_class110","LC_class120","LC_class210","LC_class220","LC_class230"
"LU21_74","250","0","0","0.333333333333333","0.333333333333333","0","0","0","0.333333333333333","0"
"LU21_78","250","0","0","0.25","0","0","0","0.25","0.25","0.25"
"LU21_153","250","0","0","0","0","0","0","0.5","0","0.5"
"LU21_06","250","0","0","0.2","0.2","0","0","0.4","0.2","0"
"LU21_116","250","0","0","0","0","0","0","0.5","0.5","0"
"LU21_97","250","0","0","0","0.666666666666667","0","0","0.333333333333333","0","0"
"LU01_13","250","0","0","0","0","0","0","0.5","0","0.5"
"LU01_30","250","0","0","0","0","0","0","0","0.5","0.5"
"LU01_85","250","0","0","0","0.333333333333333","0.333333333333333","0","0","0.333333333333333","0"
"LU01_66","250","0","0","0","0.75","0","0","0.25","0","0"
"LU01_76","250","0","0","0","0","0","0","0","0.5","0.5"
"LU01_73","250","0.25","0","0","0","0","0","0.25","0.25","0.25"
"LU01_75","250","0","0","0","0","0","0","0.666666666666667","0","0.333333333333333"
"LU01_47","250","0","0","0.166666666666667","0.166666666666667","0","0","0.333333333333333","0.333333333333333","0"
"LU01_74","250","0","0","0","0","0","0","1","0","0"
"LU01_44","250","0","0","0","0","0","0","1","0","0"
"LU01_41","250","0","0","0","0","0","0.5","0","0.5","0"
"LU01_64","250","0","0","0","0","0.25","0","0.5","0.25","0"
"LU01_86","250","0","0","0.25","0","0.25","0","0.5","0","0"
"LU01_79","250","0","0","0","0","0","0","1","0","0"
"LU01_63","250","0","0","0","0","0","0","1","0","0"
"LU01_72","250","0","0","0","0","0.333333333333333","0","0.333333333333333","0","0.333333333333333"
"LU01_67","250","0","0","0","0","0","0","0","1","0"
"LU01_77","250","0","0","0","0","0.5","0","0","0.5","0"
"LU01_32","250","0","0","0","0","0","0","0","0.5","0.5"
"LU01_36","250","0","0","0","0.5","0","0","0","0.25","0.25"
"LU01_84","250","0","0","0","0","0","0","0","0.5","0.5"
"LU01_25","250","0","0","0","0","0","0","0","1","0"
"LU01_83","250","0","0","0","0.25","0.25","0","0","0.5","0"
"LU01_80","250","0","0","0","0.333333333333333","0","0","0","0.333333333333333","0.333333333333333"
"LU01_70","250","0","0","0","0","0","0","0","1","0"
"LU01_48","250","0","0","0","0","0.2","0","0.2","0.6","0"
"LU01_45","250","0","0","0","0","0","0","1","0","0"
"LU01_11","250","0","0","0","0.5","0","0","0.5","0","0"
"LU01_40","250","0","0","0","0","0.333333333333333","0","0","0.333333333333333","0.333333333333333"
"LU01_06","250","0","0","0","0.5","0","0","0","0.5","0"
"LU01_10","250","0","0","0","0","0","0","0","1","0"
"LU01_43","250","0","0","0","0","0.5","0","0","0.5","0"
"LU01_71","250","0","0","0","0.5","0","0","0","0.5","0"
"LU01_22","250","0","0","0","0","0","0","0","1","0"
"LU01_60","250","0","0","0.333333333333333","0","0","0","0","0.666666666666667","0"
"LU01_78","250","0","0","0","0.5","0","0","0.5","0","0"
"LU01_46","250","0","0","0","0.333333333333333","0","0","0","0.333333333333333","0.333333333333333"
"LU01_82","250","0","0","0","0","0","0.333333333333333","0","0.666666666666667","0"
"LU01_27","250","0.333333333333333","0","0","0","0","0","0.333333333333333","0.333333333333333","0"
"LU13_18","500","0","0","0","0","0.25","0","0.5","0.25","0"
"LU13_15","500","0","0","0","0","0.142857142857143","0","0.285714285714286","0.285714285714286","0.285714285714286"
"LU13_03","500","0.25","0","0","0.125","0.25","0","0.125","0.25","0"
"LU13_34","500","0.166666666666667","0","0","0.166666666666667","0.166666666666667","0","0.333333333333333","0.166666666666667","0"
"LU13_57","500","0.333333333333333","0","0","0","0.333333333333333","0","0.333333333333333","0","0"
"LU13_16","500","0","0","0","0","0","0","0","0.333333333333333","0.666666666666667"
"LU13_21","500","0","0","0","0","0.25","0","0.25","0.25","0.25"
"LU13_37","500","0","0","0","0","0.4","0","0.2","0.2","0.2"
"LU13_55","500","0","0","0","0","0","0","1","0","0"
"LU13_47","500","0","0","0","0.142857142857143","0.142857142857143","0","0.285714285714286","0.285714285714286","0.142857142857143"
"LU13_51","500","0.25","0","0","0","0.25","0","0.25","0.25","0"
"LU13_27","500","0.25","0","0","0.25","0","0","0.25","0.25","0"
"LU13_05","500","0","0","0","0.333333333333333","0","0","0.333333333333333","0","0.333333333333333"
"LU13_26","500","0","0","0","0.5","0","0","0.25","0.25","0"
"LU13_35","500","0","0","0","0","0","0","0.166666666666667","0.666666666666667","0.166666666666667"
"LU13_13","500","0","0","0","0.4","0.4","0","0","0.2","0"
"LU13_128","500","0","0","0","0","0.5","0","0","0.25","0.25"
"LU13_131","500","0","0","0","0","0.166666666666667","0","0.166666666666667","0.333333333333333","0.333333333333333"
"LU13_12","500","0","0","0","0","0","0","0.4","0.2","0.4"
"LU13_33","500","0","0","0","0","0","0","0.4","0.2","0.4"
"LU13_32","500","0","0","0","0.142857142857143","0.142857142857143","0","0.142857142857143","0.285714285714286","0.285714285714286"
"LU13_30","500","0","0","0","0","0.25","0","0.25","0.25","0.25"
"LU13_53","500","0.5","0","0","0","0","0","0.5","0","0"
"LU13_22","500","0.125","0","0.125","0","0","0","0.375","0.25","0.125"
"LU13_19","500","0","0","0","0.25","0.25","0","0.25","0.25","0"
"LU13_45","500","0","0","0","0","0","0","1","0","0"
"LU13_08","500","0","0","0","0.25","0.25","0","0.5","0","0"
"LU13_43","500","0","0","0","0","0","0","1","0","0"
"LU13_41","500","0","0","0","0.5","0","0","0.5","0","0"
"LU13_59","500","0.2","0","0","0","0","0","0.2","0.2","0.4"
"LU13_06","500","0","0","0","0.571428571428571","0","0","0.285714285714286","0","0.142857142857143"
"LU13_14","500","0.333333333333333","0","0","0.333333333333333","0","0","0.333333333333333","0","0"
"LU13_52","500","0","0","0","0","0","0","0.25","0.5","0.25"
"LU13_36","500","0","0","0","0","0.5","0","0","0.25","0.25"
"LU13_38","500","0","0","0","0","0.166666666666667","0","0.333333333333333","0.5","0"
"LU13_20","500","0.111111111111111","0","0","0","0","0","0.222222222222222","0.555555555555556","0.111111111111111"
"LU13_17","500","0.0909090909090909","0","0.0909090909090909","0","0","0","0.272727272727273","0.363636363636364","0.181818181818182"
"LU13_56","500","0.2","0","0.2","0","0","0","0.4","0.2","0"
"LU13_49","500","0","0","0","0","0.25","0","0.5","0","0.25"
"LU13_70","500","0","0","0","0","0.5","0","0.5","0","0"
"LU13_11","500","0.166666666666667","0","0.166666666666667","0","0.166666666666667","0","0.166666666666667","0.333333333333333","0"
"LU15_44","500","0","0","0","0.4","0.2","0","0.2","0.2","0"
"LU15_11","500","0","0","0","0","0","0","0.5","0.5","0"
"LU15_19","500","0","0","0","0.333333333333333","0","0","0.333333333333333","0.333333333333333","0"
"LU15_07","500","0","0","0","0","0.5","0","0.5","0","0"
"LU15_34","500","0","0","0","0.2","0","0","0.4","0.2","0.2"
"LU15_37","500","0","0","0","0.25","0.125","0","0.375","0.125","0.125"
"LU15_18","500","0","0","0","0.25","0","0","0.25","0.25","0.25"
"LU15_43","500","0","0","0","0.5","0","0","0.5","0","0"
"LU15_10","500","0","0","0","0","0","0","1","0","0"
"LU15_58","500","0","0","0","0","0","0","1","0","0"
"LU15_08","500","0","0","0","0","0","0","0.333333333333333","0.333333333333333","0.333333333333333"
"LU15_12","500","0","0","0","0","0","0","0.333333333333333","0.666666666666667","0"
"LU15_17","500","0","0","0","0.2","0","0","0.6","0.2","0"
"LU15_01","500","0","0","0.166666666666667","0.166666666666667","0.166666666666667","0","0.166666666666667","0.166666666666667","0.166666666666667"
"LU15_26","500","0","0","0.0909090909090909","0.0909090909090909","0.0909090909090909","0.181818181818182","0.272727272727273","0.272727272727273","0"
"LU15_27","500","0","0","0.25","0","0.25","0","0.5","0","0"
"LU15_28","500","0","0","0.2","0","0","0.4","0","0.4","0"
"LU15_02","500","0","0","0.111111111111111","0","0.111111111111111","0.222222222222222","0.222222222222222","0.222222222222222","0.111111111111111"
"LU15_29","500","0","0","0.0909090909090909","0","0.0909090909090909","0.272727272727273","0.0909090909090909","0.181818181818182","0.272727272727273"
"LU15_30","500","0","0","0.142857142857143","0","0","0.571428571428571","0","0.285714285714286","0"
"LU15_31","500","0","0","0.111111111111111","0","0","0.444444444444444","0.111111111111111","0.222222222222222","0.111111111111111"
"LU15_32","500","0","0","0.125","0","0","0.125","0.25","0.375","0.125"
"LU15_20","500","0","0","0.333333333333333","0","0","0.666666666666667","0","0","0"
"LU15_21","500","0","0","0","0","0","0.4","0.2","0.2","0.2"
"LU15_23","500","0","0","0.333333333333333","0","0","0.666666666666667","0","0","0"
"LU15_41","500","0","0","0.0909090909090909","0.181818181818182","0.0909090909090909","0.454545454545455","0.0909090909090909","0.0909090909090909","0"
"LU15_25","500","0","0","0","0.25","0.25","0","0.25","0","0.25"
"LU15_09","500","0","0","0","0","0","0","1","0","0"
"LU15_24","500","0","0","0.333333333333333","0","0","0.333333333333333","0","0.333333333333333","0"
"LU15_46","500","0","0","0.25","0","0","0.5","0","0","0.25"
"LU15_40","500","0","0","0","0.2","0","0","0.6","0.2","0"
"LU15_16","500","0.333333333333333","0","0","0","0","0","0.333333333333333","0.333333333333333","0"
"LU15_04","500","0.5","0","0","0","0","0","0.25","0.25","0"
"LU15_36","500","0.25","0","0","0.25","0.25","0","0.25","0","0"
"LU15_03","500","0","0","0","0","0","0.2","0","0.6","0.2"
"LU15_15","500","0","0","0.125","0.25","0","0.25","0.125","0.25","0"
"LU15_14","500","0","0","0.166666666666667","0.166666666666667","0.166666666666667","0.333333333333333","0","0.166666666666667","0"
"LU15_22","500","0","0","0","0","0","0","0.333333333333333","0.333333333333333","0.333333333333333"
"LU15_61","500","0","0","0","0","0.2","0","0.4","0.2","0.2"
"LU21_106","500","0.2","0","0","0","0.2","0","0.2","0.2","0.2"
"LU21_10","500","0","0","0","0.285714285714286","0.285714285714286","0","0.142857142857143","0.142857142857143","0.142857142857143"
"LU21_16","500","0","0","0","0","0.2","0","0.2","0.2","0.4"
"LU21_107","500","0","0","0","0","0","0","0.25","0.5","0.25"
"LU21_41","500","0","0","0","0","0","0","0","1","0"
"LU21_63","500","0","0","0","0","0","0","0.333333333333333","0.333333333333333","0.333333333333333"
"LU21_27","500","0.142857142857143","0","0","0.142857142857143","0.285714285714286","0","0.142857142857143","0","0.285714285714286"
"LU21_23","500","0","0","0","0","0","0","0.6","0.2","0.2"
"LU21_21","500","0","0","0","0.142857142857143","0.142857142857143","0","0.142857142857143","0.428571428571429","0.142857142857143"
"LU21_82","500","0","0","0","0","0","0","0.25","0.25","0.5"
"LU21_871","500","0.5","0","0","0","0","0","0","0.25","0.25"
"LU21_164","500","0.333333333333333","0","0","0","0","0","0.333333333333333","0.333333333333333","0"
"LU21_36","500","0","0","0","0.333333333333333","0","0","0.333333333333333","0.333333333333333","0"
"LU21_14","500","0.125","0","0","0.25","0.125","0","0.125","0.25","0.125"
"LU21_32","500","0.166666666666667","0","0","0.166666666666667","0.166666666666667","0","0.166666666666667","0","0.333333333333333"
"LU21_126","500","0.222222222222222","0","0","0","0.222222222222222","0","0.111111111111111","0.222222222222222","0.222222222222222"
"LU21_122","500","0.111111111111111","0","0","0.111111111111111","0.111111111111111","0","0.222222222222222","0.333333333333333","0.111111111111111"
"LU21_56","500","0","0","0","0.25","0.25","0","0.25","0","0.25"
"LU21_57","500","0","0","0","0.125","0.125","0","0.25","0.25","0.25"
"LU21_09","500","0","0","0","0","0","0","0.2","0.6","0.2"
"LU21_98","500","0.2","0","0.2","0.2","0","0","0","0.4","0"
"LU21_119","500","0.1","0","0","0","0.1","0","0.4","0.2","0.2"
"LU21_52","500","0.1","0","0.1","0","0.1","0","0.2","0.4","0.1"
"LU21_59","500","0","0","0","0.166666666666667","0.5","0","0","0.166666666666667","0.166666666666667"
"LU21_68","500","0","0","0.142857142857143","0.142857142857143","0.142857142857143","0","0.142857142857143","0.428571428571429","0"
"LU21_109","500","0.142857142857143","0","0","0.142857142857143","0","0","0.428571428571429","0.142857142857143","0.142857142857143"
"LU21_93","500","0.111111111111111","0","0.111111111111111","0","0","0","0.333333333333333","0.333333333333333","0.111111111111111"
"LU21_114","500","0","0","0.0833333333333333","0.166666666666667","0.333333333333333","0","0.25","0.166666666666667","0"
"LU21_105","500","0","0","0","0.333333333333333","0.166666666666667","0","0.166666666666667","0.333333333333333","0"
"LU21_100","500","0.272727272727273","0.0909090909090909","0.0909090909090909","0.0909090909090909","0.0909090909090909","0","0","0.272727272727273","0.0909090909090909"
"LU21_74","500","0","0","0.166666666666667","0.333333333333333","0","0","0.166666666666667","0.333333333333333","0"
"LU21_78","500","0","0","0.111111111111111","0.111111111111111","0.111111111111111","0","0.222222222222222","0.333333333333333","0.111111111111111"
"LU21_153","500","0.166666666666667","0","0.166666666666667","0.166666666666667","0.166666666666667","0","0.166666666666667","0","0.166666666666667"
"LU21_06","500","0","0","0.166666666666667","0.166666666666667","0","0","0.333333333333333","0.333333333333333","0"
"LU21_116","500","0","0","0.125","0","0.25","0","0.125","0.25","0.25"
"LU21_97","500","0","0","0","0.4","0.2","0","0.2","0.2","0"
"LU01_13","500","0","0","0","0.333333333333333","0","0","0.333333333333333","0","0.333333333333333"
"LU01_30","500","0","0","0","0","0","0","0.25","0.5","0.25"
"LU01_85","500","0","0","0","0.285714285714286","0.142857142857143","0","0.285714285714286","0.285714285714286","0"
"LU01_66","500","0","0","0","0.428571428571429","0","0","0.428571428571429","0","0.142857142857143"
"LU01_76","500","0","0","0","0.25","0","0","0.25","0.25","0.25"
"LU01_73","500","0.166666666666667","0","0","0","0","0","0.333333333333333","0.166666666666667","0.333333333333333"
"LU01_75","500","0","0","0","0","0","0","0.5","0.25","0.25"
"LU01_47","500","0","0","0.111111111111111","0.333333333333333","0.111111111111111","0","0.222222222222222","0.222222222222222","0"
"LU01_74","500","0","0","0.333333333333333","0","0","0","0.666666666666667","0","0"
"LU01_44","500","0","0","0","0","0","0","1","0","0"
"LU01_41","500","0","0","0","0.166666666666667","0.166666666666667","0.166666666666667","0","0.166666666666667","0.333333333333333"
"LU01_64","500","0","0","0","0.333333333333333","0.166666666666667","0","0.333333333333333","0.166666666666667","0"
"LU01_86","500","0","0","0.2","0.2","0.2","0","0.4","0","0"
"LU01_79","500","0","0","0","0","0","0","1","0","0"
"LU01_63","500","0","0","0","0.5","0","0","0.5","0","0"
"LU01_72","500","0","0","0","0","0.25","0","0.25","0.25","0.25"
"LU01_67","500","0","0","0","0","0","0","0.5","0.5","0"
"LU01_77","500","0","0","0","0","0.25","0","0","0.5","0.25"
"LU01_32","500","0","0","0","0","0.25","0","0","0.5","0.25"
"LU01_36","500","0","0","0","0.285714285714286","0.142857142857143","0","0.142857142857143","0.142857142857143","0.285714285714286"
"LU01_84","500","0","0","0","0","0","0","0.25","0.5","0.25"
"LU01_25","500","0","0","0","0.666666666666667","0","0","0","0.333333333333333","0"
"LU01_83","500","0","0","0","0.166666666666667","0.166666666666667","0","0","0.333333333333333","0.333333333333333"
"LU01_80","500","0","0","0","0.333333333333333","0.166666666666667","0","0","0.333333333333333","0.166666666666667"
"LU01_70","500","0","0","0","0","0.25","0","0.25","0.25","0.25"
"LU01_48","500","0","0","0","0","0.2","0","0.2","0.6","0"
"LU01_45","500","0","0","0","0","0","0","1","0","0"
"LU01_11","500","0","0","0","0.5","0","0","0.5","0","0"
"LU01_40","500","0","0","0","0","0.333333333333333","0","0","0.333333333333333","0.333333333333333"
"LU01_06","500","0","0","0","0.5","0","0","0","0.5","0"
"LU01_10","500","0","0","0","0.2","0.2","0","0.2","0.4","0"
"LU01_43","500","0","0","0","0","0.333333333333333","0","0","0.333333333333333","0.333333333333333"
"LU01_71","500","0","0","0","0.25","0.25","0","0","0.5","0"
"LU01_22","500","0","0","0.25","0.25","0","0","0","0.25","0.25"
"LU01_60","500","0","0","0.333333333333333","0","0","0","0","0.666666666666667","0"
"LU01_78","500","0","0","0","0.5","0","0","0.5","0","0"
"LU01_46","500","0","0","0","0.333333333333333","0","0","0","0.333333333333333","0.333333333333333"
"LU01_82","500","0","0","0.2","0","0","0.4","0","0.4","0"
"LU01_27","500","0.25","0","0","0","0","0","0.25","0.25","0.25"
"LU13_18","750","0","0","0","0","0.166666666666667","0","0.666666666666667","0.166666666666667","0"
"LU13_15","750","0","0","0","0","0.125","0","0.25","0.375","0.25"
"LU13_03","750","0.181818181818182","0","0","0.0909090909090909","0.363636363636364","0","0.0909090909090909","0.272727272727273","0"
"LU13_34","750","0.142857142857143","0","0","0.142857142857143","0.142857142857143","0","0.285714285714286","0.142857142857143","0.142857142857143"
"LU13_57","750","0.4","0","0","0","0.4","0","0.2","0","0"
"LU13_16","750","0","0","0","0","0","0","0","0.333333333333333","0.666666666666667"
"LU13_21","750","0","0","0","0","0.25","0","0.25","0.25","0.25"
"LU13_37","750","0","0","0","0","0.4","0","0.2","0.2","0.2"
"LU13_55","750","0","0","0","0","0","0","0.333333333333333","0.333333333333333","0.333333333333333"
"LU13_47","750","0","0","0","0.0909090909090909","0.0909090909090909","0","0.272727272727273","0.363636363636364","0.181818181818182"
"LU13_51","750","0.25","0","0","0","0.25","0","0.25","0.25","0"
"LU13_27","750","0.25","0","0","0.25","0","0","0.25","0.25","0"
"LU13_05","750","0","0","0","0.25","0","0","0.5","0","0.25"
"LU13_26","750","0","0","0","0.5","0.166666666666667","0","0.166666666666667","0.166666666666667","0"
"LU13_35","750","0","0","0","0","0","0","0.111111111111111","0.666666666666667","0.222222222222222"
"LU13_13","750","0.142857142857143","0","0","0.285714285714286","0.285714285714286","0","0.142857142857143","0.142857142857143","0"
"LU13_128","750","0","0","0","0.111111111111111","0.222222222222222","0","0.222222222222222","0.111111111111111","0.333333333333333"
"LU13_131","750","0","0","0","0","0.25","0","0.125","0.25","0.375"
"LU13_12","750","0","0","0","0","0.2","0","0.3","0.2","0.3"
"LU13_33","750","0","0","0","0","0.181818181818182","0","0.363636363636364","0.0909090909090909","0.363636363636364"
"LU13_32","750","0","0","0","0.1","0.1","0","0.3","0.2","0.3"
"LU13_30","750","0","0","0","0","0.111111111111111","0","0.222222222222222","0.444444444444444","0.222222222222222"
"LU13_53","750","0.333333333333333","0","0","0","0","0","0.333333333333333","0.333333333333333","0"
"LU13_22","750","0.0909090909090909","0","0.0909090909090909","0","0","0","0.363636363636364","0.181818181818182","0.272727272727273"
"LU13_19","750","0","0","0","0.4","0.2","0","0.2","0.2","0"
"LU13_45","750","0","0","0","0.333333333333333","0.333333333333333","0","0.333333333333333","0","0"
"LU13_08","750","0","0","0","0.25","0.25","0","0.5","0","0"
"LU13_43","750","0","0","0","0","0.5","0","0.5","0","0"
"LU13_41","750","0","0","0","0.5","0","0","0.5","0","0"
"LU13_59","750","0.25","0","0","0","0","0","0.125","0.25","0.375"
"LU13_06","750","0","0","0","0.416666666666667","0.0833333333333333","0","0.25","0.166666666666667","0.0833333333333333"
"LU13_14","750","0.333333333333333","0","0","0.333333333333333","0","0","0.333333333333333","0","0"
"LU13_52","750","0","0","0","0.0833333333333333","0.0833333333333333","0","0.166666666666667","0.333333333333333","0.333333333333333"
"LU13_36","750","0","0","0","0","0.4","0","0.2","0.2","0.2"
"LU13_38","750","0","0","0","0","0.125","0","0.25","0.5","0.125"
"LU13_20","750","0.0833333333333333","0","0","0","0","0","0.25","0.5","0.166666666666667"
"LU13_17","750","0.0769230769230769","0","0.0769230769230769","0","0","0","0.384615384615385","0.307692307692308","0.153846153846154"
"LU13_56","750","0.25","0","0.0833333333333333","0","0.0833333333333333","0","0.333333333333333","0.166666666666667","0.0833333333333333"
"LU13_49","750","0","0","0","0.142857142857143","0.142857142857143","0","0.428571428571429","0","0.285714285714286"
"LU13_70","750","0","0","0","0.25","0.25","0","0.5","0","0"
"LU13_11","750","0.0666666666666667","0","0.0666666666666667","0.0666666666666667","0.133333333333333","0","0.2","0.466666666666667","0"
"LU15_44","750","0","0","0","0.428571428571429","0.142857142857143","0","0.285714285714286","0.142857142857143","0"
"LU15_11","750","0","0","0","0.333333333333333","0","0","0.333333333333333","0.333333333333333","0"
"LU15_19","750","0","0","0","0.5","0","0","0.25","0.25","0"
"LU15_07","750","0","0","0","0","0.2","0","0.2","0.6","0"
"LU15_34","750","0","0","0","0.166666666666667","0","0","0.333333333333333","0.166666666666667","0.333333333333333"
"LU15_37","750","0.0714285714285714","0","0","0.142857142857143","0.0714285714285714","0","0.357142857142857","0.142857142857143","0.214285714285714"
"LU15_18","750","0","0","0","0.25","0","0","0.375","0.25","0.125"
"LU15_43","750","0","0","0","0.25","0.25","0","0.25","0.25","0"
"LU15_10","750","0.333333333333333","0","0","0","0","0","0.333333333333333","0.333333333333333","0"
"LU15_58","750","0.5","0","0","0","0","0","0.5","0","0"
"LU15_08","750","0.2","0","0","0","0.2","0","0.2","0.2","0.2"
"LU15_12","750","0","0","0","0.25","0","0","0.25","0.5","0"
"LU15_17","750","0","0","0","0.142857142857143","0","0","0.571428571428571","0.142857142857143","0.142857142857143"
"LU15_01","750","0","0","0.0833333333333333","0.166666666666667","0.166666666666667","0.166666666666667","0.0833333333333333","0.25","0.0833333333333333"
"LU15_26","750","0","0","0.0833333333333333","0.0833333333333333","0.0833333333333333","0.166666666666667","0.25","0.333333333333333","0"
"LU15_27","750","0","0","0.2","0","0.2","0","0.4","0.2","0"
"LU15_28","750","0","0","0.142857142857143","0","0.142857142857143","0.285714285714286","0.142857142857143","0.285714285714286","0"
"LU15_02","750","0","0","0.0769230769230769","0","0.0769230769230769","0.153846153846154","0.153846153846154","0.230769230769231","0.307692307692308"
"LU15_29","750","0","0","0.0833333333333333","0","0.0833333333333333","0.25","0.0833333333333333","0.25","0.25"
"LU15_30","750","0","0","0.1","0","0","0.5","0","0.3","0.1"
"LU15_31","750","0","0","0.0666666666666667","0","0","0.266666666666667","0.333333333333333","0.266666666666667","0.0666666666666667"
"LU15_32","750","0","0","0.0666666666666667","0","0.2","0.266666666666667","0.2","0.2","0.0666666666666667"
"LU15_20","750","0","0","0.333333333333333","0","0","0.666666666666667","0","0","0"
"LU15_21","750","0","0","0","0","0","0.4","0.2","0.2","0.2"
"LU15_23","750","0","0","0.25","0","0","0.5","0","0.25","0"
"LU15_41","750","0","0","0.0625","0.125","0.0625","0.4375","0.125","0.1875","0"
"LU15_25","750","0.181818181818182","0","0","0.181818181818182","0.272727272727273","0","0.181818181818182","0","0.181818181818182"
"LU15_09","750","0","0","0","0","0.5","0","0.5","0","0"
"LU15_24","750","0","0","0.2","0","0","0.4","0","0.4","0"
"LU15_46","750","0","0","0.142857142857143","0","0","0.428571428571429","0","0.285714285714286","0.142857142857143"
"LU15_40","750","0","0","0","0.166666666666667","0","0","0.5","0.166666666666667","0.166666666666667"
"LU15_16","750","0.166666666666667","0","0","0.166666666666667","0","0","0.333333333333333","0.166666666666667","0.166666666666667"
"LU15_04","750","0.4","0","0","0","0","0","0.2","0.4","0"
"LU15_36","750","0.428571428571429","0","0","0.285714285714286","0.142857142857143","0","0.142857142857143","0","0"
"LU15_03","750","0","0","0.142857142857143","0","0","0.142857142857143","0","0.571428571428571","0.142857142857143"
"LU15_15","750","0","0","0.0714285714285714","0.214285714285714","0.0714285714285714","0.285714285714286","0.0714285714285714","0.285714285714286","0"
"LU15_14","750","0","0","0.0769230769230769","0.0769230769230769","0.230769230769231","0.461538461538462","0.0769230769230769","0.0769230769230769","0"
"LU15_22","750","0","0","0","0","0","0","0.333333333333333","0.333333333333333","0.333333333333333"
"LU15_61","750","0.1","0","0","0","0.1","0.1","0.5","0.1","0.1"
"LU21_106","750","0.222222222222222","0","0","0","0.333333333333333","0","0.111111111111111","0.222222222222222","0.111111111111111"
"LU21_10","750","0","0","0","0.3","0.2","0","0.2","0.2","0.1"
"LU21_16","750","0","0","0","0.222222222222222","0.222222222222222","0","0.111111111111111","0.222222222222222","0.222222222222222"
"LU21_107","750","0.166666666666667","0","0","0.166666666666667","0","0","0.166666666666667","0.333333333333333","0.166666666666667"
"LU21_41","750","0","0","0","0","0","0","0.5","0.5","0"
"LU21_63","750","0","0","0","0.333333333333333","0","0","0.166666666666667","0.166666666666667","0.333333333333333"
"LU21_27","750","0.1","0","0","0.2","0.2","0","0.1","0.1","0.3"
"LU21_23","750","0.2","0","0","0.133333333333333","0","0","0.2","0.266666666666667","0.2"
"LU21_21","750","0.0833333333333333","0","0","0.0833333333333333","0.0833333333333333","0","0.166666666666667","0.416666666666667","0.166666666666667"
"LU21_82","750","0","0","0","0","0.111111111111111","0","0.222222222222222","0.222222222222222","0.444444444444444"
"LU21_871","750","0.333333333333333","0","0","0","0","0","0.166666666666667","0.166666666666667","0.333333333333333"
"LU21_164","750","0.166666666666667","0","0","0","0","0","0.166666666666667","0.5","0.166666666666667"
"LU21_36","750","0","0","0","0.166666666666667","0","0","0.166666666666667","0.333333333333333","0.333333333333333"
"LU21_14","750","0.1","0","0","0.2","0.2","0","0.1","0.2","0.2"
"LU21_32","750","0.142857142857143","0","0","0.142857142857143","0.142857142857143","0","0.142857142857143","0.142857142857143","0.285714285714286"
"LU21_126","750","0.181818181818182","0","0","0","0.181818181818182","0","0.0909090909090909","0.181818181818182","0.363636363636364"
"LU21_122","750","0.0769230769230769","0","0","0.230769230769231","0.153846153846154","0","0.230769230769231","0.230769230769231","0.0769230769230769"
"LU21_56","750","0","0","0","0.1","0.1","0","0.3","0.3","0.2"
"LU21_57","750","0","0","0","0.0909090909090909","0.0909090909090909","0","0.181818181818182","0.454545454545455","0.181818181818182"
"LU21_09","750","0.125","0","0","0","0.125","0","0.25","0.375","0.125"
"LU21_98","750","0.272727272727273","0","0.0909090909090909","0.181818181818182","0","0","0.0909090909090909","0.181818181818182","0.181818181818182"
"LU21_119","750","0.1","0","0","0","0.1","0","0.4","0.2","0.2"
"LU21_52","750","0.133333333333333","0","0.0666666666666667","0","0.2","0","0.2","0.333333333333333","0.0666666666666667"
"LU21_59","750","0.111111111111111","0","0","0.111111111111111","0.555555555555556","0","0","0.111111111111111","0.111111111111111"
"LU21_68","750","0","0","0.1","0.1","0.1","0","0.3","0.4","0"
"LU21_109","750","0.111111111111111","0","0","0.111111111111111","0.222222222222222","0","0.333333333333333","0.111111111111111","0.111111111111111"
"LU21_93","750","0.1","0","0.1","0","0","0","0.4","0.3","0.1"
"LU21_114","750","0","0","0.0666666666666667","0.133333333333333","0.466666666666667","0","0.2","0.133333333333333","0"
"LU21_105","750","0","0","0.0909090909090909","0.181818181818182","0.363636363636364","0","0.0909090909090909","0.272727272727273","0"
"LU21_100","750","0.214285714285714","0.0714285714285714","0.0714285714285714","0.285714285714286","0.0714285714285714","0","0","0.214285714285714","0.0714285714285714"
"LU21_74","750","0","0","0.1","0.3","0","0","0.2","0.2","0.2"
"LU21_78","750","0","0","0.0833333333333333","0.166666666666667","0.0833333333333333","0","0.166666666666667","0.416666666666667","0.0833333333333333"
"LU21_153","750","0.1","0","0.1","0.1","0.3","0","0.1","0.1","0.2"
"LU21_06","750","0","0","0.1","0.2","0","0","0.4","0.3","0"
"LU21_116","750","0","0","0.0833333333333333","0","0.333333333333333","0","0.166666666666667","0.25","0.166666666666667"
"LU21_97","750","0","0","0","0.375","0.25","0","0.125","0.25","0"
"LU01_13","750","0","0","0","0.428571428571429","0","0","0.142857142857143","0.142857142857143","0.285714285714286"
"LU01_30","750","0","0","0","0","0","0","0.2","0.4","0.4"
"LU01_85","750","0","0","0","0.363636363636364","0.0909090909090909","0","0.181818181818182","0.181818181818182","0.181818181818182"
"LU01_66","750","0","0","0","0.363636363636364","0","0","0.363636363636364","0.0909090909090909","0.181818181818182"
"LU01_76","750","0","0","0","0.25","0","0","0.375","0.25","0.125"
