Site,BUFF_DIST,FEATURE_TYVEGETATED.EDGE.ROADS,FEATURE_TYHARVEST.AREA,FEATURE_TYROAD.GRAVEL.1L,FEATURE_TYCONVENTIONAL.SEISMIC,FEATURE_TYTAME_PASTURE,FEATURE_TYPIPELINE,FEATURE_TYROAD.GRAVEL.2L,FEATURE_TYTRAIL,FEATURE_TYWELL.BITUMEN,FEATURE_TYROUGH_PASTURE,FEATURE_TYWELL.ABAND,FEATURE_TYROAD.UNCLASSIFIED,FEATURE_TYCROP,FEATURE_TYLOW.IMPACT.SEISMIC,FEATURE_TYCLEARING.UNKNOWN,FEATURE_TYCULTIVATION_ABANDONED,FEATURE_TYROAD.PAVED.UNDIV.2L,FEATURE_TYROAD.UNIMPROVED,FEATURE_TYTRUCK.TRAIL,FEATURE_TYDUGOUT,FEATURE_TYROAD.PAVED.UNDIV.1L,FEATURE_TYWELL.GAS,FEATURE_TYVEGETATED.EDGE.RAILWAYS,FEATURE_TYHARVEST.AREA.WHITE.ZONE,FEATURE_TYCOUNTRY.RESIDENCE,FEATURE_TYBORROWPIT.DRY,FEATURE_TYRURAL.RESIDENCE,FEATURE_TYBORROWPIT.WET,FEATURE_TYBORROWPITS,FEATURE_TYGRVL.SAND.PIT,FEATURE_TYRIS.RECLAIMED.TEMP,FEATURE_TYRIS.CLEARING.UNKNOWN,FEATURE_TYRIS.DRAINAGE,FEATURE_TYRIS.MINES.OILSANDS,FEATURE_TYRIS.OVERBURDEN.DUMP,FEATURE_TYRIS.FACILITY.OPERATIONS,FEATURE_TYTRANSMISSION.LINE,FEATURE_TYRIS.TAILING.POND,FEATURE_TYCLEARING.WELLPAD.UNCONFIRMED,FEATURE_TYMINES.OILSANDS,FEATURE_TYRIS.SOIL.REPLACED,FEATURE_TYROAD.PAVED.1L,FEATURE_TYRIS.OILSANDS.RMS,FEATURE_TYRIS.FACILITY.UNKNOWN,FEATURE_TYRIS.BORROWPITS,FEATURE_TYRIS.TRANSMISSION.LINE,FEATURE_TYRIS.SOIL.SALVAGED,FEATURE_TYRIS.ROAD,FEATURE_TYRIS.PLANT,FEATURE_TYURBAN.RESIDENCE,FEATURE_TYFACILITY.OTHER,FEATURE_TYAIRP.RUNWAY,FEATURE_TYRUNWAY,FEATURE_TYRIS.RECLAIMED.PERMANENT,FEATURE_TYURBAN.INDUSTRIAL,FEATURE_TYLAGOON,FEATURE_TYFACILITY.UNKNOWN,FEATURE_TYRESIDENCE_CLEARING,FEATURE_TYWELL.CASED,FEATURE_TYROAD.UNPAVED.2L,FEATURE_TYROAD.PAVED.3L,FEATURE_TYSURROUNDING.VEG,FEATURE_TYRLWY.SGL.TRACK,FEATURE_TYROAD.WINTER,FEATURE_TYSUMP,FEATURE_TYGREENSPACE,FEATURE_TYROAD.PAVED.2L,FEATURE_TYWELL.OTHER,FEATURE_TYCANAL,FEATURE_TYRESERVOIR,FEATURE_TYWELL_CLEARED_NOT_CONFIRMED,FEATURE_TYMISC.OIL.GAS.FACILITY,FEATURE_TYCAMP.INDUSTRIAL,FEATURE_TYRIS.CAMP.INDUSTRIAL,FEATURE_TYOIL.GAS.PLANT,FEATURE_TYWELL.UNKNOWN,FEATURE_TYRIS.UTILITIES,FEATURE_TYCFO,FEATURE_TYRECREATION,FEATURE_TYCAMPGROUND,FEATURE_TYPEAT,FEATURE_TYGOLFCOURSE,FEATURE_TYLANDFILL,FEATURE_TYTRANSFER_STATION,FEATURE_TYMILL,FEATURE_TYROAD.PAVED.DIV,FEATURE_TYRLWY.SPUR,FEATURE_TYWELL_CLEARED_NOT_DRILLED,FEATURE_TYOPEN.PIT.MINE,FEATURE_TYWELL.OIL,FEATURE_TYROAD.PAVED.4L,FEATURE_TYMINES.PITLAKE,FEATURE_TYRIS.RECLAIMED.CERTIFIED,FEATURE_TYRIS.WINDROW,FEATURE_TYTAILING.POND,FEATURE_TYRLWY.MLT.TRACK,FEATURE_TYRLWY.DBL.TRACK,FEATURE_TYRIS.WASTE,FEATURE_TYINTERCHANGE.RAMP,FEATURE_TYROAD.PAVED.5L,FEATURE_TYRIS.AIRP.RUNWAY,FEATURE_TYFRUIT.VEGETABLES,FEATURE_TYROAD.UNPAVED.1L,FEATURE_TYRIS.RECLAIM.READY,FEATURE_TYRIS.TANK.FARM
LU15_27,4750,0.004022416,0,0.002677962,0.012653404,0,0.01247651,0,0.000401802,0.004182958,0,0.000919511,0,0,0,7.33E-05,0,0,2.18E-05,7.05E-06,0,0,9.71E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00062634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000232816,0,0,0,0,0,0.004009523,0,0,0.000647495,0,0,0.000148554,0.000346947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_28,4750,0.003502082,0,0.002229264,0.010730332,0,0.012589354,0,0.000405725,0.003977392,0,0.000767963,0,0,0,7.33E-05,0,0,2.00E-05,0,0,0,9.71E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000504737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000236779,0,0,0,0,0,0.003446078,0,0,0.00022583,0,0,0.000148554,0.000346947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_02,4750,0.002724359,0,0.001539845,0.010822971,0,0.008809413,0,0.000393705,0.002986577,0,0.001028467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000236779,0,0,0,0,0,0.00254159,0,0,0.00022583,0,0,0.000148554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_29,4750,0.00339512,0,0.002060199,0.010216063,0,0.011478573,0,0.000373542,0.004589899,0,0.001044687,0,0,0,0.001042844,0,0,6.01E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000498786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001824,0,0,0,0,0,0.00196623,0,0,8.98E-05,0,0,0.000148554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_30,4750,0.003121946,0,0.001916589,0.009876577,0,0.011316693,0,0.000323582,0.003982035,0,0.001109864,0,0,0,0.001042844,0,0,6.01E-05,1.05E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000541812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118411,0,0,0,0,0,0.001393695,0,0,0.000112915,0,0,0.000148493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_31,4750,0.002807894,0,0.001735792,0.008883355,0,0.010686134,0,0.000309505,0.003447739,0,0.0010896,0,0,0,0.001042844,0,0,6.01E-05,1.05E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000476288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118411,0,0,0,0,0,0.001064467,0,0,0.000112915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_32,4750,0.002490033,0,0.001539525,0.008531048,0,0.010013152,0,0.00046426,0.002674257,0,0.001293524,0,0,0,0.001042844,0,0,6.01E-05,1.05E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000476288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000786758,0,0,0.000112915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_20,4750,0.002805972,0,0.002264514,0.012621502,0,0.007323633,0,0.000132726,0.002757093,0,0.001019079,0,0,0,0.000132137,0,0,0.000136272,9.02E-05,0,0,0,0,0,0,0.000222477,0,0,0,0.001599757,0,0,0,0,0,0,0,0,0.000253993,0,0,0,0,0,0,0,0,0,0,0,0.000127389,0,0,0,0,0,0,0,0.000240157,0,0,0,0,0,0.001796349,0,0,0.000889327,0,0,0,0.003027599,0.000531696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_21,4750,0.003049167,0,0.002592279,0.011618271,0,0.008502825,0,6.51E-05,0.003531335,0,0.001365446,0,0,0,8.74E-05,0,0,0.000105298,0,0,0,6.42E-05,0,0,0,9.63E-05,0,0,0,0.001599757,0,0,0,0,0,0,0,0,0.000108422,0,0,0,0,0,0,0,0,0,0,0,0.000127389,0,0,0,0,0,0,0,0.000240157,0,0,0,0,0,0.001351184,0,0,0.000290233,0,0,0,0.002232797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_23,4750,0.003532359,0,0.002871563,0.014202991,0,0.010267073,0,0.000150418,0.004216399,0,0.001055776,0,0,0,0.001305707,0,0,0.000167937,9.02E-05,0,0,0,0,0,0,0.000828417,0,0.001012675,0,0.001599757,0,0,0,0,0,0,0,0,0.000253993,0,0,0,0,0,0,0,0,0,0,0,0.000127389,0,0,0,0,0,0,0,0.000354484,0,0,0,0,0,0.002212804,0,0,0.000965545,0,0,0,0.003027599,0.000531696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_41,4750,0.003812717,0,0.003105742,0.015040254,0,0.011273475,0,0.000150418,0.004510619,0,0.001062934,0,0,0,0.001392042,0,0,0.000167937,9.02E-05,0,0,0,0,0,0,0.000800853,0,0.001012675,0,0.001599757,0,0,0,0,0,0,0,0,0.000253993,0,0,0,0,0,0,0,0,0,0,0,0.000127389,0,0,0,0,0,0,0,0.000354484,0,0,0,0,0,0.002248741,0,0,0.000965545,0,0,0,0.003027599,0.000531696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_25,4750,0.003124865,0,0.00267139,0.01102258,0,0.013140764,0,4.21E-05,0.004538349,0,0.00167926,0,0,0,0,0,0,1.25E-05,5.24E-05,0,0,6.42E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000394621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003082374,0,0,0.000225827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_09,4750,0.002836897,0,0.002415023,0.011040692,0,0.011144984,0,6.12E-05,0.003380355,0,0.001761855,0,0,0,2.51E-05,0,0,1.25E-05,5.24E-05,0,0,6.42E-05,0,0,0,1.10E-06,0,0,0,0,0,0,0,0,0,0,0,0,0.000228296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003053131,0,0,0.000290233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_24,4750,0.003147293,0,0.002583304,0.012671712,0,0.008901845,0,7.15E-05,0.003370258,0,0.0009088,0,0,0,0.000132137,0,0,0.000135792,9.02E-05,0,0,0,0,0,0,0.000195551,0,0,0,0.001599757,0,0,0,0,0,0,0,0,0.000253993,0,0,0,0,0,0,0,0,0,0,0,0.000127389,0,0,0,0,0,0,0,0.000354484,0,0,0,0,0,0.001402375,0,0,0.000889327,0,0,0,0.003027599,0.000531696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_46,4750,0.00338708,0,0.002788347,0.012187687,0,0.009825106,0,6.12E-05,0.003790519,0,0.001218918,0,0,0,0.000132137,0,0,0.000135792,0,0,0,6.42E-05,0,0,0,9.63E-05,0,0,0,0.001599757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127389,0,0,0,0,0,0,0,0.000354484,0,0,0,0,0,0.001351184,0,0,0.000697124,0,0,0,0.003027599,0.000531696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_40,4750,0.00118441,0,0.000635835,0.006796807,0,0.019991041,1.43E-05,0.000189714,0.002759129,0,0.003077901,0,0,0.014702612,0.000153335,0,0,0.000300918,0.000104397,0,0,0.000105749,0,0,0,0.000139215,0,4.05E-05,0,0,0,0,0,0,0,0,0,0,0.000611916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000224991,0,0,0,0,0,0.000580984,0,0,0.001996768,0,0,0.001479989,0,0,0.000762466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_16,4750,0.001566878,0,0.000961493,0.00660017,0,0.01221565,1.43E-05,0.000218811,0.003425714,0,0.002602143,0,0,0.011488828,0.000153335,0,0,0.000300918,0.000104397,0,0,0.000105749,0,0,0,0.000139215,0,0,0,0,0,0,0,0,0,0,0,0,0.000611916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00060922,0,0,0.000239768,0,0,0.001786927,0,0,0.000875381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_04,4750,0.003171241,0,0.002664709,0.0118899,0,0.016570429,0,5.50E-05,0.005382186,0,0.001186639,0,0,0,0,0,0,1.25E-05,5.24E-05,0,0,6.42E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000286199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003837975,0,0,0.000112915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_36,4750,0.003686399,0,0.002916703,0.013438969,0,0.015792696,0,7.50E-05,0.006199771,0,0.000896378,0,0,0,0,0,0,1.87E-05,5.24E-05,0,0,6.42E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000286199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114326,0,0,0,0,0,0.002595034,0,0,0.00022583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_03,4750,0.004555529,0,0.003458346,0.016525365,0,0.013471172,0,0.000164336,0.00520287,0,0.000467186,0,0,0,0.001218275,0,0,0.000180169,3.12E-05,0,0,7.73E-05,0,0,0,0.000776471,0,0.001012675,0,0.001599757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127389,0,0,0,0,0,0,0,0.000354484,0,0,0,0,0,0.002503121,0,0,0.001220746,0,0,0,0.003027599,0.000531696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_15,4750,0.003863293,0,0.003133651,0.01635702,0,0.011616973,0,0.00014963,0.004380849,0,0.0005801,0,0,0,0.001366949,0,0,0.000167937,0,0,0,0,0,0,0,0.000821886,0,0.001012675,0,0.001599757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127389,0,0,0,0,0,0,0,0.000354484,0,0,0,0,0,0.001468642,0,0,0.000965545,0,0,0,0.003027599,0.000531696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_14,4750,0.005002591,0,0.003599629,0.016452333,0,0.013491398,0,0.000100686,0.005505698,0,0.000437333,0,0,0,0.00130461,0,0,0.000177759,5.64E-06,0,0,0,0,0,0,0.000821886,0,0.001012675,0,0.001198257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127389,0,0,0,0,0,0,0,0.000354484,0,0,0,0,0,0.00151253,0,0,0.001117712,0,0,0,0.003027599,0.000531696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_22,4750,0.00192147,0,0.000641265,0.00749261,0,0.013386814,9.69E-06,0.000174006,0.000526748,0,0.003335668,0,0,0.021317725,0.008230276,0,0,1.47E-05,0.007850103,0,0,0,0,0,0,4.66E-05,0,0.000361344,5.53E-05,0,0,0,0,0,0,0,0.008131264,0,3.56E-05,0,0,0,0,0,0,0,0,0,0,0,0.00067573,0,0.000831784,0,0,0,0,0,0,0,0,0,0,0,0.000530696,0,0,0.001413661,0,0,0,0.001380383,0.000712561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_61,4750,0.002310212,0,0.000770761,0.007468981,0,0.008921089,9.69E-06,0.000189574,0.000526748,0,0.002799571,0,0,0.020133286,0.00825808,0,0,1.47E-05,0.007854511,0,0,0,0,0,0,0,0,0.000765033,5.53E-05,0,0,0,0,0,0,0,0.007919249,0,3.56E-05,0,0,0,0,0,0,0,0,0,0,0,0.00067573,0,0.000831784,0,0,0,0,0,0.000243916,0,0,0,0,0,0.000530696,0,0,0.001413661,0,0,0,0.001380383,0.000712561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21_106,4750,0,0,0,0.000134906,0,0,0,0.000632257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21_10,4750,0,0,0,0.000336994,0,0,0,0.000658424,0,0,0.000109853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21_16,4750,0,0,0,0.00135054,0,0,0,0.000208785,0,0,0.000408523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21_107,4750,0,0,0,0.00094765,0,0,0,0.000833614,0,0,0.000112859,0,0,0,2.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21_41,4750,0,0,0,0.002269235,0,0,0,9.64E-05,0,0,0.000162941,0,0,0,3.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21_63,4750,0,0,0,0.000615914,0,0,0,0.000534597,0,0,0.000272766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21_27,4750,0,0,0,0.000889043,0,0,0,0,0,0,0.000133864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21_23,4750,0,0,0,0.000108607,0,0,0,6.38E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21_21,4750,0,0,0,1.02E-05,0,0,0,0.000515774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21_82,4750,0,0.008170242,0,0.00013699,0,0,0,0.000930129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21_871,4750,0,0,0,0,0,0,0,0.000655731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21_164,4750,0,0,0,0.000726363,0,0,0,0.000195542,0,0,0.000272766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21_36,4750,0,0,0,0.002050641,0,0,0,0.000178389,0,0,0.000397245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21_14,4750,0,0,0,0.001368445,0,0,0,2.07E-06,0,0,0.000144285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21_32,4750,0,0,0,0.001766151,0,0,0,0.000179255,0,0,0.000514474,0,0,0,0,0,0,0.000889326,1.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21_126,4750,0,0,0,0.000485469,0,0,0,7.95E-05,0,0,0.000110449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21_122,4750,0,0,0,1.02E-05,0,0,0,0.000502069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21_56,4750,0,0,0,1.02E-05,0,0,0,0.00082925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21_57,4750,0,0,0,1.02E-05,0,0,0,0.000560578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21_09,4750,0,0,0,0,0,0,0,0.0005489,0,0,7.07E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
