"Site","BUFF_DIST","FEATURE_TYHARVEST.AREA","FEATURE_TYCROP","FEATURE_TYWELL.ABAND","FEATURE_TYWELL.OIL","FEATURE_TYTRAIL","FEATURE_TYHARVEST.AREA.WHITE.ZONE","FEATURE_TYCONVENTIONAL.SEISMIC","FEATURE_TYPIPELINE","FEATURE_TYTAME_PASTURE","FEATURE_TYROUGH_PASTURE","FEATURE_TYRURAL.RESIDENCE","FEATURE_TYTRANSMISSION.LINE","FEATURE_TYWELL.GAS","FEATURE_TYMISC.OIL.GAS.FACILITY","FEATURE_TYCLEARING.UNKNOWN","FEATURE_TYVEGETATED.EDGE.ROADS","FEATURE_TYROAD.UNIMPROVED","FEATURE_TYROAD.GRAVEL.1L","FEATURE_TYROAD.GRAVEL.2L","FEATURE_TYTRUCK.TRAIL","FEATURE_TYBORROWPITS","FEATURE_TYSUMP","FEATURE_TYBORROWPIT.WET","FEATURE_TYCULTIVATION_ABANDONED","FEATURE_TYURBAN.RESIDENCE","FEATURE_TYCOUNTRY.RESIDENCE","FEATURE_TYRECREATION","FEATURE_TYWELL.OTHER","FEATURE_TYWELL.BITUMEN","FEATURE_TYWELL.CASED","FEATURE_TYROAD.PAVED.UNDIV.2L","FEATURE_TYROAD.UNCLASSIFIED","FEATURE_TYRUNWAY","FEATURE_TYCLEARING.WELLPAD.UNCONFIRMED","FEATURE_TYFACILITY.UNKNOWN","FEATURE_TYBORROWPIT.DRY","FEATURE_TYGRVL.SAND.PIT","FEATURE_TYDUGOUT","FEATURE_TYLAGOON","FEATURE_TYOPEN.PIT.MINE","FEATURE_TYLOW.IMPACT.SEISMIC","FEATURE_TYSURROUNDING.VEG","FEATURE_TYTRANSFER_STATION","FEATURE_TYFACILITY.OTHER","FEATURE_TYVEGETATED.EDGE.RAILWAYS","FEATURE_TYFRUIT.VEGETABLES","FEATURE_TYRESIDENCE_CLEARING","FEATURE_TYCFO","FEATURE_TYLANDFILL","FEATURE_TYWELL_CLEARED_NOT_CONFIRMED","FEATURE_TYOIL.GAS.PLANT","FEATURE_TYURBAN.INDUSTRIAL","FEATURE_TYROAD.PAVED.1L","FEATURE_TYROAD.PAVED.UNDIV.1L","FEATURE_TYROAD.WINTER","FEATURE_TYWELL_CLEARED_NOT_DRILLED","FEATURE_TYWELL.UNKNOWN","FEATURE_TYAIRP.RUNWAY","FEATURE_TYRESERVOIR","FEATURE_TYCAMPGROUND","FEATURE_TYCANAL","FEATURE_TYCAMP.INDUSTRIAL","FEATURE_TYRLWY.SGL.TRACK"
"LU15_20","3250","0","0.111821086261981","0.00319488817891374","0","0.0111821086261981","0.00159744408945687","0.0399361022364217","0","0.0271565495207668","0.0431309904153355","0.036741214057508","0","0","0","0.00319488817891374","0.404153354632588","0.0111821086261981","0.118210862619808","0.0143769968051118","0","0.00319488817891374","0","0.00319488817891374","0","0","0","0","0","0","0","0.0479233226837061","0.0702875399361022","0","0","0","0","0","0.0431309904153355","0","0","0","0","0","0","0","0","0","0.00479233226837061","0.00159744408945687","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_21","3250","0","0.119047619047619","0.00952380952380952","0","0.0452380952380952","0.00238095238095238","0.145238095238095","0","0.00952380952380952","0.0642857142857143","0.0238095238095238","0","0","0","0","0.295238095238095","0.0214285714285714","0.0880952380952381","0.0285714285714286","0","0.00952380952380952","0","0.00714285714285714","0","0","0","0","0","0","0.00238095238095238","0.0142857142857143","0.0452380952380952","0","0","0","0","0","0.0142857142857143","0","0","0.05","0","0","0","0","0","0","0","0.00238095238095238","0","0","0","0","0","0","0","0","0","0","0","0.00238095238095238","0","0"
"LU15_23","3250","0","0.090625","0","0","0.0125","0.003125","0.0734375","0","0.028125","0.05","0.040625","0","0","0","0.0015625","0.38125","0.0109375","0.1171875","0.009375","0","0.0046875","0","0.003125","0","0","0","0","0","0","0","0.046875","0.0765625","0","0","0","0","0","0.0421875","0","0","0","0","0","0","0","0","0","0.0046875","0.0015625","0","0","0","0","0","0","0","0","0","0","0","0.0015625","0","0"
"LU15_41","3250","0","0.0813953488372093","0.00116279069767442","0","0.0104651162790698","0.00116279069767442","0.0593023255813954","0.00232558139534884","0.0197674418604651","0.027906976744186","0.0546511627906977","0","0","0","0.00116279069767442","0.409302325581395","0.0186046511627907","0.115116279069767","0","0","0.00348837209302326","0","0.00232558139534884","0.00232558139534884","0.00232558139534884","0.00116279069767442","0.00116279069767442","0","0","0","0.0593023255813954","0.0848837209302326","0","0","0.00232558139534884","0","0","0.0302325581395349","0","0","0","0","0","0","0","0","0","0.00232558139534884","0","0","0","0.00232558139534884","0","0.00232558139534884","0","0","0","0","0","0","0.00116279069767442","0","0"
"LU15_25","3250","0","0.0287769784172662","0.0287769784172662","0.00239808153477218","0.0503597122302158","0.00239808153477218","0.280575539568345","0.0335731414868106","0.00239808153477218","0.0215827338129496","0","0.00479616306954436","0","0","0","0.124700239808153","0.0167865707434053","0.0215827338129496","0.0143884892086331","0","0.00479616306954436","0","0.00719424460431655","0","0","0","0","0","0.0143884892086331","0.00239808153477218","0","0","0","0.00239808153477218","0","0","0","0","0","0","0.335731414868106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_09","3250","0","0.08","0.02","0.00285714285714286","0.0542857142857143","0.00285714285714286","0.265714285714286","0.0228571428571429","0.00285714285714286","0.0714285714285714","0.00285714285714286","0.00571428571428571","0","0","0","0.128571428571429","0.0171428571428571","0.0228571428571429","0.0257142857142857","0","0.00857142857142857","0","0.00571428571428571","0","0","0","0","0","0.00571428571428571","0.00285714285714286","0","0.00285714285714286","0","0.00285714285714286","0","0","0","0","0","0","0.245714285714286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_24","3250","0","0.10912343470483","0.0035778175313059","0","0.0196779964221825","0.00178890876565295","0.0787119856887299","0","0.0250447227191413","0.0590339892665474","0.035778175313059","0","0","0","0","0.373881932021467","0.0125223613595707","0.112701252236136","0.0178890876565295","0","0.00715563506261181","0","0.00536672629695885","0","0","0","0","0","0","0.00178890876565295","0.037567084078712","0.0608228980322004","0","0","0","0","0","0.0339892665474061","0","0","0","0","0","0","0","0","0","0","0.00178890876565295","0","0","0","0","0","0","0","0","0","0","0","0.00178890876565295","0","0"
"LU15_46","3250","0","0.111363636363636","0.00681818181818182","0","0.0340909090909091","0.00227272727272727","0.111363636363636","0","0.0136363636363636","0.0636363636363636","0.0318181818181818","0","0","0","0","0.336363636363636","0.0181818181818182","0.115909090909091","0.0272727272727273","0","0.00909090909090909","0","0.00454545454545455","0","0","0","0","0","0","0.00227272727272727","0.0136363636363636","0.0568181818181818","0","0","0","0","0","0.0227272727272727","0","0","0.0136363636363636","0","0","0","0","0","0","0","0.00227272727272727","0","0","0","0","0","0","0","0","0","0","0","0.00227272727272727","0","0"
"LU15_40","3250","0.032258064516129","0","0.0443548387096774","0","0.153225806451613","0","0.459677419354839","0.00403225806451613","0","0","0","0","0","0","0.0120967741935484","0.0846774193548387","0.0120967741935484","0.0282258064516129","0","0.0201612903225806","0","0","0.00806451612903226","0","0","0","0","0","0.00806451612903226","0","0","0","0","0.00403225806451613","0","0","0","0","0","0","0.129032258064516","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_16","3250","0.06","0","0.064","0","0.144","0","0.416","0","0","0","0","0","0","0","0.012","0.036","0.004","0.016","0","0","0","0","0.004","0","0","0","0","0","0.012","0.004","0","0","0","0","0","0","0","0","0","0","0.228","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_04","3250","0","0","0.0380549682875264","0.00211416490486258","0.0930232558139535","0","0.306553911205074","0.0274841437632135","0.0105708245243129","0.0126849894291755","0","0.00634249471458774","0","0","0","0.0147991543340381","0.0232558139534884","0.00422832980972516","0","0.00422832980972516","0","0","0.00211416490486258","0","0","0","0","0","0.00634249471458774","0.00211416490486258","0","0","0","0","0","0.00211416490486258","0","0.00211416490486258","0","0","0.441860465116279","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_36","3250","0","0.0111111111111111","0.0266666666666667","0.00222222222222222","0.0888888888888889","0","0.297777777777778","0.00222222222222222","0.0133333333333333","0.0177777777777778","0","0","0","0","0","0.00666666666666667","0.0177777777777778","0.00222222222222222","0","0.00222222222222222","0","0","0","0","0","0","0","0","0.00222222222222222","0.00222222222222222","0","0","0","0","0","0","0","0","0","0","0.506666666666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_03","3250","0","0.105100463678516","0.00309119010819165","0","0.0200927357032458","0","0.071097372488408","0","0.0247295208655332","0.0278207109737249","0.0479134466769706","0","0","0","0","0.391035548686244","0.0108191653786708","0.166924265842349","0","0","0.00463678516228748","0","0.00154559505409583","0.00154559505409583","0","0","0","0","0","0.00154559505409583","0","0.0942812982998454","0","0","0","0","0","0.0262751159196291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00154559505409583","0","0"
"LU15_15","3250","0","0.0841320553780618","0.00212992545260916","0","0.0106496272630458","0.00106496272630458","0.053248136315229","0.00319488817891374","0.0170394036208733","0.0181043663471778","0.0521831735889244","0","0","0","0.00106496272630458","0.4185303514377","0.0170394036208733","0.12779552715655","0","0","0.00212992545260916","0","0.00212992545260916","0.00319488817891374","0.00212992545260916","0.00106496272630458","0.00106496272630458","0","0","0","0.0543130990415335","0.0851970181043663","0","0","0.00319488817891374","0","0","0.0308839190628328","0.00106496272630458","0","0","0","0","0","0","0","0","0","0","0","0","0.00425985090521832","0","0.00212992545260916","0","0","0","0","0","0","0.00106496272630458","0","0"
"LU15_14","3250","0","0.118518518518519","0.00246913580246914","0","0.0123456790123457","0.00123456790123457","0.0444444444444444","0.00617283950617284","0.0222222222222222","0.0222222222222222","0.0382716049382716","0","0","0","0.00123456790123457","0.409876543209877","0.00617283950617284","0.12716049382716","0","0","0.00246913580246914","0","0.00246913580246914","0.00617283950617284","0.00246913580246914","0.00123456790123457","0.00123456790123457","0","0","0","0.0592592592592593","0.0716049382716049","0","0","0.0037037037037037","0","0","0.0271604938271605","0.00246913580246914","0","0","0","0","0","0","0","0","0","0","0","0","0.00493827160493827","0","0.00246913580246914","0","0","0","0","0","0","0","0","0"
"LU15_22","3250","0","0","0.037821482602118","0","0.0786686838124055","0","0.413010590015129","0.065052950075643","0.0196671709531014","0","0.00605143721633888","0","0","0","0.010590015128593","0.222390317700454","0.0075642965204236","0.048411497730711","0","0.00453857791225416","0.0181543116490166","0.00453857791225416","0.00302571860816944","0","0","0","0","0.00302571860816944","0.00151285930408472","0.00453857791225416","0.0181543116490166","0.0075642965204236","0.00151285930408472","0.00151285930408472","0","0.00151285930408472","0","0.0211800302571861","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_61","3250","0","0","0.0291666666666667","0","0.105555555555556","0","0.419444444444444","0.0569444444444444","0.0180555555555556","0","0.00555555555555556","0","0","0.00138888888888889","0.0152777777777778","0.2","0.0180555555555556","0.0472222222222222","0","0.00416666666666667","0.0125","0.00277777777777778","0.00833333333333333","0","0","0","0","0.00138888888888889","0","0.00416666666666667","0.0208333333333333","0.00694444444444444","0.00138888888888889","0.00138888888888889","0","0.00416666666666667","0","0.0152777777777778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_106","3250","0","0","0.02","0","0.37","0","0.603333333333333","0.00333333333333333","0","0","0","0","0","0","0","0","0.00333333333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_10","3250","0","0","0.018018018018018","0","0.189189189189189","0","0.77027027027027","0.0045045045045045","0","0","0","0","0","0","0.00900900900900901","0","0","0","0","0","0.00900900900900901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_16","3250","0","0","0.024390243902439","0","0.211382113821138","0","0.735772357723577","0.0040650406504065","0","0","0","0","0","0","0.0121951219512195","0","0","0","0","0","0.00813008130081301","0.0040650406504065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_107","3250","0","0","0.0220125786163522","0","0.191823899371069","0","0.666666666666667","0.0220125786163522","0","0","0","0","0","0","0.00314465408805031","0.059748427672956","0","0.00314465408805031","0","0.0283018867924528","0.00314465408805031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_41","3250","0","0","0.0245700245700246","0.00245700245700246","0.147420147420147","0","0.722358722358722","0","0","0","0","0","0","0","0.0147420147420147","0.0393120393120393","0.00491400491400491","0.00737100737100737","0","0.00245700245700246","0.00491400491400491","0.0147420147420147","0.00245700245700246","0","0","0","0","0","0","0","0","0","0.00491400491400491","0.00245700245700246","0","0.00245700245700246","0","0","0","0","0","0","0","0.00245700245700246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_63","3250","0","0","0.0338164251207729","0","0.173913043478261","0","0.748792270531401","0.00483091787439614","0","0","0","0","0","0","0.0193236714975845","0","0","0","0","0","0.0144927536231884","0.00483091787439614","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_27","3250","0.0422535211267606","0","0.0422535211267606","0","0.690140845070423","0","0.197183098591549","0","0","0","0","0","0","0","0","0","0","0","0","0.0140845070422535","0.0140845070422535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_23","3250","0","0","0.0403225806451613","0","0.387096774193548","0","0.346774193548387","0.00806451612903226","0","0","0","0.00806451612903226","0","0","0.00806451612903226","0.0806451612903226","0.00806451612903226","0.0483870967741935","0","0.0161290322580645","0.0483870967741935","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_21","3250","0.0693069306930693","0","0.0396039603960396","0","0.415841584158416","0","0.425742574257426","0.0297029702970297","0","0","0","0.0099009900990099","0","0","0","0","0","0","0","0","0.0099009900990099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_82","3250","0.142857142857143","0","0.0384615384615385","0.00824175824175824","0.32967032967033","0","0.321428571428571","0.021978021978022","0","0","0","0","0","0","0","0.0796703296703297","0.00824175824175824","0.0164835164835165","0","0.0164835164835165","0.010989010989011","0","0.00274725274725275","0","0","0","0","0","0","0.00274725274725275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_871","3250","0.0224215246636771","0","0.0403587443946188","0.0179372197309417","0.367713004484305","0","0.42152466367713","0.0358744394618834","0","0","0","0.00448430493273543","0","0","0.0134529147982063","0.0448430493273543","0.00448430493273543","0.0179372197309417","0","0","0.00448430493273543","0","0","0","0","0","0","0","0.00448430493273543","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_164","3250","0","0","0.0166666666666667","0","0.11","0","0.666666666666667","0","0","0","0","0","0","0","0.00333333333333333","0.126666666666667","0.00666666666666667","0.0366666666666667","0","0","0","0.0133333333333333","0.01","0","0","0","0","0","0","0","0","0","0","0.00666666666666667","0","0.00333333333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_36","3250","0","0","0.0133689839572193","0.00267379679144385","0.155080213903743","0","0.727272727272727","0.00267379679144385","0","0","0","0","0","0","0.00267379679144385","0.0481283422459893","0.0053475935828877","0.0106951871657754","0","0.00267379679144385","0.0053475935828877","0.0106951871657754","0.0053475935828877","0","0","0","0","0","0","0","0","0","0.0053475935828877","0","0","0.00267379679144385","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_14","3250","0.037037037037037","0","0.0277777777777778","0","0.296296296296296","0","0.592592592592593","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0462962962962963","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_32","3250","0","0","0.0307692307692308","0","0.661538461538462","0","0.276923076923077","0","0","0","0","0","0","0","0","0","0","0","0","0.0153846153846154","0.0153846153846154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_126","3250","0","0","0.0571428571428571","0","0.514285714285714","0","0.342857142857143","0.0142857142857143","0","0","0","0.0142857142857143","0","0","0","0","0","0","0","0.0142857142857143","0.0428571428571429","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_122","3250","0.0352941176470588","0","0.0823529411764706","0","0.458823529411765","0","0.352941176470588","0.0235294117647059","0","0","0","0.0117647058823529","0","0","0","0","0","0","0","0","0.0352941176470588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_56","3250","0.155555555555556","0","0.0333333333333333","0","0.316666666666667","0","0.461111111111111","0.0166666666666667","0","0","0","0.00555555555555556","0","0","0","0","0","0","0","0","0.0111111111111111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_57","3250","0.0522388059701493","0","0.0373134328358209","0","0.447761194029851","0","0.417910447761194","0.0223880597014925","0","0","0","0.00746268656716418","0","0","0.00746268656716418","0","0","0","0","0","0.00746268656716418","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
