"Site","BUFF_DIST","FEATURE_TYPIPELINE","FEATURE_TYHARVEST.AREA","FEATURE_TYWELL.BITUMEN","FEATURE_TYHARVEST.AREA.WHITE.ZONE","FEATURE_TYMISC.OIL.GAS.FACILITY","FEATURE_TYWELL.OTHER","FEATURE_TYCONVENTIONAL.SEISMIC","FEATURE_TYLOW.IMPACT.SEISMIC","FEATURE_TYTRAIL","FEATURE_TYROUGH_PASTURE","FEATURE_TYCROP","FEATURE_TYWELL.ABAND","FEATURE_TYWELL.GAS","FEATURE_TYWELL.CASED","FEATURE_TYFACILITY.OTHER","FEATURE_TYFACILITY.UNKNOWN","FEATURE_TYCLEARING.WELLPAD.UNCONFIRMED","FEATURE_TYCLEARING.UNKNOWN","FEATURE_TYVEGETATED.EDGE.ROADS","FEATURE_TYTAME_PASTURE","FEATURE_TYROAD.PAVED.UNDIV.2L","FEATURE_TYROAD.GRAVEL.1L","FEATURE_TYROAD.GRAVEL.2L","FEATURE_TYROAD.UNIMPROVED","FEATURE_TYTRUCK.TRAIL","FEATURE_TYBORROWPIT.DRY","FEATURE_TYSUMP","FEATURE_TYCULTIVATION_ABANDONED","FEATURE_TYRURAL.RESIDENCE","FEATURE_TYOPEN.PIT.MINE","FEATURE_TYGRVL.SAND.PIT","FEATURE_TYROAD.UNCLASSIFIED","FEATURE_TYROAD.PAVED.UNDIV.1L","FEATURE_TYBORROWPITS","FEATURE_TYBORROWPIT.WET","FEATURE_TYDUGOUT","FEATURE_TYRIS.CLEARING.UNKNOWN","FEATURE_TYRIS.DRAINAGE","FEATURE_TYMINES.OILSANDS","FEATURE_TYTRANSMISSION.LINE","FEATURE_TYRIS.TRANSMISSION.LINE","FEATURE_TYWELL_CLEARED_NOT_CONFIRMED","FEATURE_TYRIS.FACILITY.UNKNOWN","FEATURE_TYRIS.FACILITY.OPERATIONS","FEATURE_TYRIS.RECLAIMED.PERMANENT","FEATURE_TYRIS.SOIL.REPLACED","FEATURE_TYRIS.RECLAIMED.TEMP","FEATURE_TYRIS.ROAD","FEATURE_TYRIS.BORROWPITS","FEATURE_TYRESERVOIR","FEATURE_TYCAMPGROUND","FEATURE_TYOIL.GAS.PLANT","FEATURE_TYCOUNTRY.RESIDENCE","FEATURE_TYCAMP.INDUSTRIAL","FEATURE_TYTAILING.POND","FEATURE_TYWELL.UNKNOWN","FEATURE_TYLAGOON","FEATURE_TYRESIDENCE_CLEARING","FEATURE_TYRECREATION","FEATURE_TYWELL_CLEARED_NOT_DRILLED","FEATURE_TYRUNWAY","FEATURE_TYSURROUNDING.VEG","FEATURE_TYRIS.CAMP.INDUSTRIAL","FEATURE_TYRIS.OVERBURDEN.DUMP","FEATURE_TYRIS.OILSANDS.RMS","FEATURE_TYRIS.SOIL.SALVAGED","FEATURE_TYRIS.MINES.OILSANDS","FEATURE_TYURBAN.RESIDENCE","FEATURE_TYGREENSPACE","FEATURE_TYRIS.UTILITIES","FEATURE_TYRIS.PLANT","FEATURE_TYURBAN.INDUSTRIAL","FEATURE_TYRIS.WINDROW","FEATURE_TYRIS.TAILING.POND","FEATURE_TYRIS.WASTE","FEATURE_TYRIS.RECLAIM.READY","FEATURE_TYROAD.PAVED.DIV","FEATURE_TYAIRP.RUNWAY","FEATURE_TYRIS.AIRP.RUNWAY"
"LU13_15","5000","0.00329879057176434","0.0140566103240322","0","0","0.00314063059719074","0","0.0050117601285434","0","0.000745938440267709","0","0","0.00258879398910578","0","0","7.03985123030517e-05","0.00010256864402596","0.00112434223026028","0.0184868470510949","0.0163711666124289","0","0.00342649060623737","0.000143661912106047","0.00128178301938682","0.0011887414287631","2.37866825030682e-05","0.00018691237058999","0.000932347541343674","0","0.000151079929823489","0","0.00168254829697025","0","0.000107101115946434","0","0.00121030186926511","0","0.00984343392577363","0.000574194879571643","0.00968882083065964","0.00176935818667009","0","0","1.44978366854264e-05","0.00512935481515884","0.00210917552754288","0.00231919144411057","0.00629200019377067","0","0","0.000177651565998743","0","0","0.00035165883657657","0","0","0","0.000495810482570742","0","0","0","0","0","0","0","0.0156534464215764","0","0","2.07454275738352e-05","0","0","0","0.000629254712205264","0","0","0","0","0.00132121151077202","0","0"
"LU13_03","5000","0","0.0467541747561879","0","0","0.00262897244512245","0","0.00574073725947728","0","0.000209170446847557","0","0","0.0129341951012438","0","0","0","0","0.000824281557443569","0.000367374993758577","0.00563663446051946","0","0","0","0.00207428993737799","5.83403663843937e-05","0.000620901627049076","0","0.000457455282561937","0","0","0","0","0","0","0","0.000374362435593335","0","0","0","0","0","0","4.56394108228524e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_34","5000","0","0.0430174695297572","0","0","0.00100255921180708","0","0.00724605768454184","0","6.46203145219411e-05","0","0","0.0159342861076572","0","0.000183332783706201","0","0","0.000394188758757676","0.000273898157727411","0.00550946144435759","0","0","0","0.00189584691710052","5.77129517556064e-05","0.000695172368030168","0","0.000641185379984172","0","0","0","0","0","0","0","0.00037436243559334","0","0","0","0","0","0","4.5639410822853e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_57","5000","0.0231152012650233","0.00228598941606752","0.00679835295154005","0","0.00475447111346572","0.00437447840108553","0.00869629685204849","0.0110747285555643","0.000273025895698984","0","0","0.0134091767913102","0","0.000157977598449737","0.000105591869400853","8.13647611959348e-05","0.00030523361182499","0.00781511780363228","0.0115363000841271","0","0","0.00332450083374019","0.000962674909271196","0.00160849841813556","0","0.00012382578896823","0.00830573946968928","0","0","0.00768724425835887","0.00343608102818284","0","0","0.00016241208392253","0.000675371799181009","0","0","0","0","0.0105824592834818","0","0","0","0","0","0","0","0","0","0","0","0.00203618083829814","0","0.000397533615745236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_16","5000","0.00500284767351756","0.0129749790120533","0","0","0.00406483329614975","0","0.00443269955719479","0","0.00110459450224258","0","0","0.00303004770268016","0","0","7.03985123030531e-05","0.000102568644025962","0.00106106950228995","0.0204598695576028","0.0205099377628103","0","0.00418981230337555","0.000633169546705165","0.00186270880965342","0.00164302327428329","0.000169299923494426","1.83437501407569e-05","0.00120247928823578","0","0.000151079929823492","4.30738439533573e-05","0.00168254829697029","0","0.000107101115946437","0","0.00156073512207047","0","0","0","0.0214603812672694","0.00177845524390683","0","0","0","0.00407450707491931","0.00409485277037344","0","0.00401599755712299","0.00040957459477427","0","0.000177651565998746","0.000229484074043761","0","0.000351658836576577","0.00337424610270323","0","0","0.00159902339924489","0","0","0","0","0","0","0","0","0","0","0.00153651069438691","0.000369120972351567","0","0","0.00147851785347312","0","0.0209396303425796","0","0","0.000513761668115319","0","0"
"LU13_21","5000","0.00806887583499823","0.00516468495122736","0","0","0.00348668368645711","0","0.00288458139686516","0","0.00125379194453975","0","0","0.00271903661210661","0","0","0","6.92749759225931e-05","0.000564197853672019","0.0148028884078369","0.0148379459878899","0","0.00272000024193335","0.00104535559308521","0.00138085206921038","0.00159806705962106","0.000212520203249884","1.1068569396691e-05","0.00096926900305689","0","9.78951356458825e-05","4.30738439533554e-05","0","0","1.6165894888649e-06","0.000322402699624098","0.000439799270229325","0","0.00916160634730575","0","0.0214603812672684","0.000670956839581204","0","2.59050295362862e-05","0","0.0452454538367121","0.0128791652369319","0","0.00644375633206422","0.00210394639127189","0","0.000177651565998738","0.000229484074043751","0","0.000351658836576561","0.00337424610270308","0","0","0.00159902339924482","0","0","0","0","0","0","0","0","0.000628359208976168","0","0.00153651069438684","0.000369120972351551","0","0","0.00147851785347306","0","0.126039718470233","0","0","0","0","0"
"LU13_37","5000","0.00464157019273059","0.0334469267441655","0","0","0.00100255921180707","3.82141859947988e-05","0.00792018334263936","0","2.63640893913821e-05","0","0","0.0117306318584241","0","0.000550014942019286","0","0","0.000111176720660836","0.000389224735903593","0.00596607575806348","0","0","0","0.00180902517391104","7.32925297121336e-05","0.000522774798653738","0","0.00173787908718458","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.90718690173748e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_55","5000","0.0142673985396361","0.0117024553378405","0","0","0","8.17266366309536e-05","0.00560333768179165","0","7.62539283826878e-05","0","0","0.00483655222712799","0","0.000365056192284275","0","0","0.000471207106658465","0.000492571489364601","0.0065154358210903","0","0","0.000660144203761008","0.00178198028834394","0.000101734707231615","0.000112167199753478","0","0.00198803822344841","0","0","0","0","0","0","0","0","0","0","0","0","0.000364738250771561","0","0.000110190307821156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_47","5000","0.0280465113417479","0.0283339195413555","3.0738755560396e-05","0","0.00515230048622066","0.00244754479787746","0.00686606191742124","0.00772961334643828","0.000175892809557489","0","0","0.00714190584654916","0","0.000158577872390909","0.000497265085819853","8.13647611959306e-05","0.000305233611824974","0.00757727695047641","0.00978437223961657","0","0","0.00118959830076498","0.00149278154118747","0.00103148263453989","0","0.000123825788968224","0.00288165349955606","0","0","0","0.00238104174057785","0","0","6.01730695968021e-05","0.000541448146417675","0","0","0","0","0.0134802921564143","0","0","0","0","0","0","0","0","0","0","0","2.97163864258889e-06","0","0","0.000479613476581687","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_51","5000","0.020289203707085","0.00856193750609736","0","0","0","4.35124506361535e-05","0.00346188122396981","0","7.54878437690153e-05","0","0","0.00256151890025066","0","0.000183345621099301","8.27932920734919e-05","0","0.000120741561006337","0.000607851983145337","0.00537786387675745","0","0","0.00124340446710147","0.0012527178774976","4.45634175857786e-05","0.000188953580748817","0","0.00122527867258916","0","0","0","0","0","0","0","0","0","0","0","0","0.0052803098856089","0","0.000357376790584608","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_27","5000","0.0233956370659869","0.00856193750609751","0","0","0","4.35124506361543e-05","0.00318425190275487","0","4.39671936562984e-05","0","0","0.00256629833507311","0","0.000183345621099304","8.27932920734935e-05","0","0.000195305849382537","0.000607851983145348","0.00600440507931263","0","0","0.00112606107293258","0.00147920108129924","4.45634175857794e-05","0.000122518352841146","0","0.0013203869767741","0","0","0","0","0","0","0","0","0","0","0","0","0.00595712256225712","0","0.00027859104408034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_05","5000","0.0264595143679675","0.00158033354046201","0","0","0","0","0.00281429355970778","0.000203391466908939","2.16004266267876e-05","0","0","0.00138715574970148","0","0","0","0","0.000374359025476119","0.000698524770677621","0.00629419390041682","0","0","0.000777223909453932","0.00167232494431438","2.84421775194812e-05","2.03190526183369e-05","0","0.00125653260582736","0","0","0","0","0","0","0","0","0","0","0","0","0.00789685441503199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_26","5000","0.0168159193795743","0.00856193750609748","0","0","0","8.17266366309531e-05","0.00398321796061505","0","8.67394295925973e-05","0","0","0.00373361378519525","0","0.000366686634648401","8.27932920734931e-05","0","0.000120741561006338","0.000607851983145345","0.0042186452323463","0","0","0.00129283276437298","0.000890325840855984","8.18488384756893e-05","0.000209721622357223","0","0.000889009181991685","0","0","0","0","0","0","0","0","0","0","0","0","0.00333993925297593","0","0.000357376790584613","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_35","5000","0","0.0445717721775956","0","0","0.00100255921180705","0","0.00756264397140363","0","5.34508568523785e-05","0","0","0.0152938217759131","0","0.000366669320919979","0","0","0.000117272876771364","0.000273898157727404","0.00551756568575248","0","0","0","0.00183409559774577","9.78955312189857e-05","0.00087980712893127","0","0.000857480965672609","0","0","0","0","0","0","0","0.000374362435593331","0","0","0","0","0","0","4.56394108228519e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_13","5000","0.00867356226351258","0.00856193750609745","0","0","0","8.17266366309529e-05","0.00456109909045054","0","9.42453856480357e-05","0","0","0.00508657491452807","0","0.00043172954883426","8.27932920734929e-05","0","8.42673062931699e-05","0.000361273578624468","0.00129150531262595","0","0","0.00129322272561475","0","5.34066609562089e-05","0.000394973368049134","0","0","0","0","0","0","0","0","0","0","0","0.000904648036790425","0","0","0","0","0.000357376790584612","0","0","0","0","0","0","4.56042129704111e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_128","5000","0.00795469900864282","0.000713785437678931","0","0","0","0.000228165049198686","0.0045360953485443","0","0.000108288642013055","0","0","0.00533663263529098","0","0.000460802252108449","8.2793292073491e-05","0","0.000116918215830348","9.04854231883891e-05","0.00129036402374426","0","0","0.00129224832870827","0","3.72854208899091e-05","0.000523410716366426","1.76317447883499e-05","0","0","0","0","0","0","0","0","0","0","0.00837301415063587","0.00165355134160309","0","0","0","0.00033356913154144","0","0","0.0155258239795514","0.0050489421552588","0","0.00515155111154202","0.00404504743189911","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0016874645364094","0.00410802186994367","0.00275780159688778","0","0","0","0","0","0","4.3997243119432e-05","0","0","0","0","0","0"
"LU13_131","5000","0.008004615839747","0.0021678754635444","0","0","0","0.000206996038731281","0.0052048495617437","0","7.51548934915588e-05","0","0","0.00683252932150232","0","0.000550023171862178","8.27932920734918e-05","0","0.000142245006856112","9.048542318839e-05","0.00129980317456539","0","0","0.00130159860396849","0","5.34066609562082e-05","0.000724854307962479","1.76317447883501e-05","0","0","0","0","0","0","0","0","0","0","0.00961065506386854","0.0015630093505804","0","0","0","0.000357376790584607","0","0","0.0194049645525661","0.00235477050757318","0","0.00479406585098528","0.00308986160196687","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000929213601444859","0.00410802186994371","0.00124057449669927","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_12","5000","0.00778748608254809","7.1761752006481e-05","0","0","0","0.000324677076551675","0.00462031007444051","0","9.54067917273782e-05","0","0","0.00586024452790327","0","0.000366677550762878","8.2793292073492e-05","0","0.000166678694910988","9.04854231883902e-05","0.00130862434052606","0","0","0.00130994914679193","0","3.72854208899096e-05","0.000653963377987855","1.76317447883501e-05","0","0","0","0","0","0","0","0","0","0","0.0110383153306277","0.00266358864692942","0","0","0","0.000333569131541444","0","0.000866047060729774","0.0271464987085642","0.0179652100654471","0","0.0089619642637569","0.00404504743189916","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0166733317708618","0.00621473064121608","0.0068316371739542","0","0","0","0","0","0","0.00224166810368268","0","0","0","0","0","0"
"LU13_33","5000","0.00766487649199607","0.00151619258616171","0","0","0","0.000206996038731289","0.00487992326290226","0","0.000117849658280214","0","0","0.00739469110021012","0","0.000366677550762891","8.2793292073495e-05","0","0.000194771602530807","9.04854231883934e-05","0.00134947597777074","0","0","0.00133809073875764","0","3.72854208899109e-05","0.000734678304114967","1.76317447883507e-05","0","0","0","0","0","0","0","0","0","0","0.0176976905260805","0.00643315903769652","0","0","0.000682263232090903","0.000333569131541456","0","0.00339367225670841","0.0271464987085651","0.0184357849964342","0","0.013342613146535","0.0040450474318993","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0170287186595185","0.0134637588169778","0.0131956247743371","0.00185182113423479","0","0","0.000943163366587835","0","0","0.000336491139325742","0","0","0","0","0","0"
"LU13_32","5000","0.00771527571174725","0.00208743512347118","0","0","0","0.000163483588095129","0.0044586123932415","0","0.000163214728873392","0","0","0.00754649396502424","0","0.00036667755076288","8.27932920734926e-05","0","0.00023661927375702","5.1480244103546e-05","0.00135368231393464","0","0","0.00134227424578572","0","3.72854208899098e-05","0.000750649275761837","1.76317447883502e-05","0","0","0","0","0","0","0","0","0","0","0.0299548341523122","0.0117212832179525","0.00999980829589231","0","0.00169373250284878","0.000284969892781212","0","0.00384412017482608","0.0271464987085643","0.0199807194552338","0","0.0160262661174893","0.00404504743189919","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0193222914629225","0.0164843709961671","0.0241533987895493","0.0269692466461755","0","0","0.00143982673557967","0","0","0.0097621013691624","0","0","0","0","0","0"
"LU13_30","5000","0.00766512678438209","0.00209585425150081","0","0","0","0.000186929327581686","0.00435487321119436","0","0.000196691181183635","0","0","0.00787048959327776","0","0.000366677550762882","8.27932920734929e-05","0","0.000300336473152608","5.14802441035461e-05","0.00134665823858712","0","0","0.00133502781248924","0","3.72854208899099e-05","0.000784757721063452","1.76317447883503e-05","0","0","0","0","0","0","0","0","0","0","0.0367975403386715","0.0167482672642355","0.0171897074669962","0","0.00261400481435603","0.000164016175234912","0","0.00615403396484461","0.0287053917571242","0.0196850138369001","0","0.0190759818442859","0.0040450474318992","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0208844043304872","0.0169116330370603","0.0414625493267582","0.0566431481112098","0","0","0.00143982673557968","0","0","0.012237488851445","0","0","0","0","0","0"
"LU13_53","5000","0.0221488652878498","0.014701793079471","0","0","0","4.35124506361538e-05","0.00380863318169139","0","3.1412014047088e-05","0","0","0.00296562765059792","0","0.000183345621099302","0","0","0.000431305742000384","0.000492571489364594","0.00692799196144292","0","0","0.000915569772666109","0.00182515943011186","4.45634175857789e-05","7.63564022489338e-05","0","0.00178544480058803","0","0","0","0","0","0","8.94352137768609e-05","0","0","0","0","0","0.00460138744202801","0","0.000110190307821154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_22","5000","0.0291193661641169","0.0439888159629427","0","0","0.00515230048622096","0.00142832455969444","0.00494968038546327","0.00353166574689662","0.00016334735566876","0","0","0.0034004838427986","0","0","0.000404025525058486","8.13647611959354e-05","0.000131413323201939","0.00245302376676507","0.00830467123678046","0","0","0.000365544369709184","0.00177013456016854","0.000653192452748771","0","0","0.00230811765372617","0","0","0","0.00238104174057799","0","0","5.79546294719898e-05","0","0","0","0","0","0.0140686888842533","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000118745595947203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_19","5000","0.0276418678743292","0.0378740446614701","0","0","0.0051523004862207","0.00092473563849793","0.00432865886359406","0.00302999581308799","0.000144949153846109","0","0","0.00231498311675517","0","0","0.000391673216419008","8.13647611959313e-05","0.000165602616705411","0.0017855612797173","0.00732162601540031","0","0","0","0.00178273837630699","0.000417649433674593","0","0","0.00131055008386914","0","0","0","0.00238104174057787","0","0","0","0","0","0","0","0","0.0114513390898865","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000529958294287039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_45","5000","0.0267797051762534","0.036575745875538","0","0","0.00515230048622088","0.000477614982762679","0.00379719394653692","0.00209868498681881","7.46863291454947e-05","0","0","0.00179757263177803","0","0","0.000391673216419022","4.24414009915163e-05","0.000156385730418946","0.00178556127971736","0.00651256370386993","0","0","0","0.00178192340986077","0.000154140963068937","0","0","0.00131055008386918","0","0","0","0.00238104174057796","0","0","7.96384293424775e-05","0","0","0","0","0","0.00932078108553134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_08","5000","0.0239062593963897","0.0313255182223456","0","0","0.000863972338270227","0.000240734544779523","0.00294696016421654","0.00158712725713857","7.27078059202443e-05","0","0","0.00136740798328918","0","0","0.00039167321641902","0","0.000332041008567194","0.00154182655627624","0.00662640377821772","0","0","0.000253529707629722","0.00185594502202518","5.24554488299498e-05","0","0","0.00106330893409352","0","0","0","0.00238104174057795","0","0","0.000146721215637555","0","0","0","0","0","0.00770278056976372","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_43","5000","0.0258285322464574","0.0318802455835814","0","0","0.0051465696868957","0.000355692576169656","0.00346057870374647","0.00189172302684705","7.27078059202434e-05","0","0","0.00156769014355649","0","0","0.000391673216419016","0","0.000246976946119071","0.00154299115176204","0.00630004382180714","0","0","0.000107788119408617","0.00181538485943493","9.52464719512697e-05","0","0","0.00146770110089692","0","0","0","0.00238104174057792","0","0","9.03075039962883e-05","0","0","0","0","0","0.00856751786616495","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_41","5000","0.0240914093957519","0.0214316581172476","0","0","0.000754726598947591","0.000160437843723063","0.00241388846520093","0.00131900476541323","5.12594691089128e-05","0","0","0.00142687994755532","0","0","0","0","0.000354414383066732","0.00130284778716974","0.00651116238431922","0","0","0.000424594096037006","0.00184924830020316","0","0","0","0.00106330893409346","0","0","0","0.000201635893927142","0","0","0.000149209010493241","0","0","0","0","0","0.00839202057100679","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_59","5000","0.0234195918367596","0.0233864403688478","0","0","0","4.35124506361534e-05","0.00372855125172896","2.40169151529967e-06","3.17952922934961e-05","0","0","0.00241406807449261","0","0.000183345621099301","0","0","0.000521321980664342","0.000453566310279746","0.00696347564913009","0","0","0.000824690521514485","0.0018632464023835","4.45634175857786e-05","7.63564022489333e-05","0","0.00132038697677407","0","0","0","0","0","0","0.000169073643119335","0","0","0","0","0","0.00532329079998759","0","7.24068978033975e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_06","5000","0.0263044859560992","0.00882174310712682","0","0","0","0","0.00298759904177107","2.40169151529968e-06","2.8952512510427e-05","0","0","0.0015079857128338","0","0","0","0","0.000353985754016542","0.000698524770677592","0.00673967740507213","0","0","0.000707717930685548","0.0018290229936333","2.844217751948e-05","0","0","0.00129696659511433","0","0","0","0","0","0","0.000169073643119336","0","0","0","0","0","0.00743737464281101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_14","5000","0.0259703880532679","0.0117909920674478","0","0","0","8.02183927134903e-05","0.00253575843905337","0.00119836078005964","2.81621567829396e-05","0","0","0.00143228765199601","0","0","0","0","0.000312566952730332","0.000744938014901234","0.00640919075513298","0","0","0.000546768563649643","0.00177703030124134","2.84421775194815e-05","0","0","0.00153697781838725","0","0","0","0","0","0","9.03075039962922e-05","0","0","0","0","0","0.00852559662093468","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_52","5000","0","0.0429938467994093","0","0","0.00100255921180708","0","0.00805827643160796","0","5.89091076370933e-05","0","0","0.0147706574766221","0","0.000366669320919988","0","0","0.000117272876771367","0.000296893775444519","0.00565114873597406","0","0","0","0.0018323444875777","9.7895531218988e-05","0.000679587674333765","0","0.00132253878948658","0","0","0","0","0","0","0","0.000374362435593341","0","0","0","0","0","0","3.52642099742116e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_36","5000","0.0053060333063046","0.0304993617167283","0","0","0.00100255921180706","3.82141859947986e-05","0.00813492650059251","0","2.81316095701001e-05","0","0","0.0119684774079828","0","0.000550014942019284","0","0","0.000111176720660835","0.000389224735903591","0.00595111682422711","0","0","0","0.00180461596985016","7.32925297121333e-05","0.000498802620746228","0","0.00183116624434823","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.90718690173746e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_38","5000","0.00681574002205179","0.0156780969786978","0","0","0","8.17266366309517e-05","0.00786739521101005","0","7.49085824647103e-05","0","0","0.00880441102025749","0","0.000733355955568374","0","0","0.000268527169070675","0.000315573684711232","0.00596533809263474","0","0","0","0.00180816053225641","0.000101734707231613","0.00027878106109538","0","0.00198231576945881","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.38076590431634e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_20","5000","0.0294430793699763","0.0340330379117966","0","0","0.00515230048622101","0.00225112150632728","0.00561579476927307","0.00579682439735426","0.000145313284238774","0","0","0.00503283745348967","0","7.55283089180457e-05","0.000497265085819886","8.13647611959362e-05","0.000328283724115487","0.00722864254570398","0.00915127346397112","0","0","0.000696749874256841","0.00168286810224662","0.00095853514449395","0","0","0.00266391419235227","0","0","0","0.00238104174057802","0","0","5.79546294719904e-05","0.000459292169178854","0","0","0","0","0.01392630541788","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000964128819306968","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_17","5000","0.0291929885761508","0.0330878191799307","0","0","0.00515230048622096","0.00162121215748396","0.00519795733998566","0.00509447812866283","0.000159933802053045","0","0","0.00364686954509157","0","0.000452039382360976","0.000497265085819882","8.13647611959354e-05","0.000159827377527674","0.00710904498172236","0.00845575584311481","0","0","0.000347576907327622","0.00176317357871527","0.000686012605584759","0","0","0.00305583410839053","0","0","0","0.00238104174057799","0","0","5.79546294719898e-05","0","0","0","0","0","0.0114983490001008","0","0.000333619445053854","0","0","0","0","0","0","0","0","0","0","0","0","0.00196525629606675","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU13_56","5000","0.0288852235675365","0.0314362476975662","0","0","0.00515230048622095","0.00120182488107345","0.00487037981697486","0.005921323260491","0.000156120860005061","0","0","0.00526019314831553","0","0.000452043531255725","0.000497265085819881","8.13647611959353e-05","0.000228972992158013","0.00690583130589211","0.00780519247924966","0","0","0.000188098110575431","0.00164736760216492","0.000644099202001726","0","0","0.00216544644004769","0","0","0","0.00238104174057799","0","0","8.4904590846355e-05","0","0","0","0","0","0.00764247865704746","0","0.00305170796150423","0","0","0","0","0","0","0","0","0","0","0","0","0.00196525629606674","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
